customer_id,account_id,customer_name,account_type,country,city,account_open_date,current_balance,kyc_status,customer_risk_category,mobile_number,email,normalized_customer_id,normalized_country,kyc_reference_id,document_status,risk_flag,source_of_funds,aml_score,kyc_compliance_risk_score,total_swift_transfers,total_swift_amount,average_swift_amount,high_risk_country_transfers,total_crm_interactions,crm_risk_signal_count,total_audit_events,serious_audit_event_count,final_customer_risk_score,final_customer_risk_level,ai_risk_score,ai_risk_level,ai_risk_reasons,ml_anomaly_prediction,ml_anomaly_status,ml_anomaly_score,rule_based_score,hybrid_risk_score,hybrid_risk_level,hybrid_risk_reasons
CUST_1039,ACC_5039,Gregory Hunt,NRI,UAE,Hyderabad,04-08-2024,562143.44,Expired,LOW,(417)390-5802x30268,ksmith@example.com,CUST_1039,United Arab Emirates,KYC_7039,Under Review,Politically Exposed Person,Investment,0.71,57.75,1.0,63378.22,63378.22,0.0,0.0,0.0,4.0,0.0,57.75,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer AML score is high",1,NORMAL,0.1098,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer AML score is high"
CUST_1040,ACC_5040,Tim Winters DVM,Salary,Singapore,Hyderabad,12-29-2019,1958048.36,Expired,HIGH,001-257-502-0934x27892,cynthiasnyder@example.com,CUST_1040,Singapore,KYC_7040,Verified,Sanctions Watchlist Match,Investment,0.25,36.25,4.0,2081393.5,520348.375,2.0,0.0,0.0,1.0,1.0,61.25,MEDIUM,66.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure",-1,ANOMALY,-0.0843,66.0,81.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure | ML anomaly model detected unusual customer behavior"
CUST_1041,ACC_5041,Oscar Wood,Corporate,India,Delhi,07/12/2025,1472743.82,Incomplete,HIGH,567-548-9833x959,nswanson@example.net,CUST_1041,India,KYC_7041,Missing,Politically Exposed Person,Unknown,0.81,95.25,1.0,68185.47,68185.47,0.0,0.0,0.0,0.0,0.0,95.25,HIGH,80.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Customer AML score is high",1,NORMAL,0.0882,80.0,80.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Customer AML score is high"
CUST_1042,ACC_5042,Danielle Shaffer,NRI,United Kingdom,Patna,18/01/2026,3116706.17,Incomplete,HIGH,(946)454-0089,edwin28@example.org,CUST_1042,United Kingdom,KYC_7042,Missing,High Cash Activity,Business Income,0.78,74.5,1.0,294891.48,294891.48,1.0,0.0,0.0,2.0,1.0,89.5,HIGH,78.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer",1,NORMAL,0.1005,78.0,78.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer"
CUST_1043,ACC_5043,Casey Phillips,Corporate,United Kingdom,Bengaluru,07/07/2023,2101941.74,Verified,LOW,244.622.9060x939,morenonicole@example.com,CUST_1043,United Kingdom,KYC_7043,Verified,Incomplete KYC,Inheritance,0.85,51.25,1.0,13894.34,13894.34,0.0,2.0,2.0,1.0,0.0,67.25,MEDIUM,45.0,MEDIUM,Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.0418,45.0,45.0,MEDIUM,Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | CRM notes contain suspicious customer behavior signals
CUST_1044,ACC_5044,Wanda Gomez,Savings,India,Delhi,2021-06-19,2951132.09,Incomplete,HIGH,001-573-543-7069x61732,julie13@example.com,CUST_1044,India,KYC_7044,Expired,Sanctions Watchlist Match,Investment,0.87,76.75,2.0,396727.07,198363.535,0.0,2.0,2.0,0.0,0.0,92.75,HIGH,75.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer AML score is high | CRM notes contain suspicious customer behavior signals",-1,ANOMALY,-0.0115,75.0,90.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer AML score is high | CRM notes contain suspicious customer behavior signals | ML anomaly model detected unusual customer behavior"
CUST_1045,ACC_5045,Dr. Carmen Johnson,NRI,U.S.A,Delhi,2024-03-23,902312.72,Pending,LOW,+1-511-465-2024,wsuarez@example.com,CUST_1045,United States,KYC_7045,Verified,Incomplete KYC,Investment,0.9,52.5,1.0,766869.56,766869.56,1.0,0.0,0.0,2.0,1.0,67.5,MEDIUM,58.0,MEDIUM,Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure,1,NORMAL,0.0144,58.0,58.0,MEDIUM,Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure
CUST_1046,ACC_5046,Ruben Gibson,Corporate,India,Patna,01-11-2020,385845.18,Incomplete,HIGH,553-872-9426x239,ryanreeves@example.com,CUST_1046,India,KYC_7046,Missing,Politically Exposed Person,Unknown,0.39,84.75,1.0,169281.63,169281.63,0.0,1.0,0.0,1.0,0.0,84.75,HIGH,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy",1,NORMAL,0.1076,65.0,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy"
CUST_1047,ACC_5047,Rebecca Lopez,Corporate,India,Hyderabad,25/10/2023,4807867.8,Pending,MEDIUM,(352)240-1856,gonzaleznathan@example.org,CUST_1047,India,KYC_7047,Verified,Offshore Entity Link,Business Income,0.49,42.25,7.0,1422196.63,203170.9471428572,1.0,0.0,0.0,2.0,1.0,57.25,MEDIUM,43.0,MEDIUM,Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure,-1,ANOMALY,-0.0404,43.0,58.0,MEDIUM,Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure | ML anomaly model detected unusual customer behavior
CUST_1048,ACC_5048,Bill Jensen,Current,United States,Bengaluru,02-26-2020,4800602.77,Verified,LOW,001-764-623-2209x083,sfitzgerald@example.com,CUST_1048,United States,KYC_7048,Verified,Offshore Entity Link,Inheritance,0.79,49.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,62.75,MEDIUM,45.0,MEDIUM,Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer,1,NORMAL,0.1013,45.0,45.0,MEDIUM,Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer
CUST_1049,ACC_5049,Zachary Ortiz,Salary,India,Chennai,05/09/2023,1253710.05,Expired,MEDIUM,(456)939-5989,erika37@example.org,CUST_1049,India,KYC_7049,Verified,Politically Exposed Person,Salary,0.19,34.75,3.0,384070.83,128023.61,0.0,0.0,0.0,1.0,0.0,34.75,LOW,35.0,LOW,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person",1,NORMAL,0.0823,35.0,35.0,LOW,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person"
CUST_1050,ACC_5050,Frank Edwards,Savings,Singapore,Unknown,03-17-2025,874756.89,Verified,MEDIUM,(966)712-0520x8488,reynoldscarolyn@example.net,CUST_1050,Singapore,KYC_7050,Verified,Unusual Beneficiary Pattern,Inheritance,0.48,42.0,4.0,1203406.27,300851.5675,1.0,1.0,0.0,0.0,0.0,52.0,MEDIUM,38.0,LOW,Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure,1,NORMAL,0.0257,38.0,38.0,LOW,Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure
CUST_1051,ACC_5051,Christopher Kennedy,Current,United States,Delhi,26/03/2022,3707350.4,Incomplete,LOW,001-805-684-1814x988,lcontreras@example.net,CUST_1051,United States,KYC_7051,Expired,High Cash Activity,Salary,0.52,68.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,86.0,HIGH,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.0857,65.0,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
CUST_1052,ACC_5052,Catherine Rodgers,NRI,Singapore,Bengaluru,15/06/2021,3576968.51,Expired,LOW,242-294-3874,salazartimothy@example.net,CUST_1052,Singapore,KYC_7052,Verified,Incomplete KYC,Unknown,0.44,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy",1,NORMAL,0.1441,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy"
CUST_1053,ACC_5053,Corey James,NRI,UAE,Bengaluru,08-18-2022,1411086.59,Expired,LOW,682.352.7340x53218,morrowpaul@example.org,CUST_1053,United Arab Emirates,KYC_7053,Missing,Offshore Entity Link,Business Income,0.66,71.5,3.0,298352.94,99450.98,1.0,0.0,0.0,0.0,0.0,81.5,HIGH,58.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries",1,NORMAL,0.1097,58.0,58.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries"
CUST_1054,ACC_5054,Brian Huynh,Corporate,United States,Chennai,11-05-2019,702573.68,Incomplete,HIGH,8326030251,jackbean@example.org,CUST_1054,United States,KYC_7054,Verified,Incomplete KYC,Unknown,0.68,67.0,1.0,17101.07,17101.07,0.0,0.0,0.0,0.0,0.0,67.0,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy",1,NORMAL,0.1383,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy"
CUST_1055,ACC_5055,Kyle Armstrong,Salary,United Kingdom,Hyderabad,12-27-2021,50337.56,Missing,HIGH,298.852.4266,reynoldsrita@example.net,CUST_1055,United Kingdom,KYC_7055,Verified,High Cash Activity,Unknown,0.75,68.75,1.0,238984.47,238984.47,0.0,0.0,0.0,1.0,0.0,68.75,MEDIUM,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer AML score is high",1,NORMAL,0.143,65.0,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer AML score is high"
CUST_1056,ACC_5056,Alexander Delacruz,NRI,Singapore,Delhi,21/09/2024,1940732.56,Incomplete,LOW,(209)907-2753,csingh@example.com,CUST_1056,Singapore,KYC_7056,Under Review,No Risk Flag,Salary,0.09,12.25,2.0,163045.2,81522.6,0.0,1.0,1.0,1.0,1.0,25.25,LOW,25.0,LOW,"Customer KYC status is incomplete, missing, or expired | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.0082,25.0,25.0,LOW,"Customer KYC status is incomplete, missing, or expired | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
CUST_1057,ACC_5057,Amanda Anderson,NRI,United Kingdom,Patna,20/01/2024,4596374.49,Expired,LOW,(290)479-9760,gomezchristina@example.net,CUST_1057,United Kingdom,KYC_7057,Under Review,Offshore Entity Link,Investment,0.79,59.75,1.0,180208.0,180208.0,0.0,0.0,0.0,2.0,2.0,69.75,MEDIUM,60.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | Serious audit events found for this customer",1,NORMAL,0.0962,60.0,60.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | Serious audit events found for this customer"
CUST_1058,ACC_5058,Richard Bartlett,Salary,Germany,Mumbai,17/04/2023,3557095.79,Expired,HIGH,857-988-1373,andrew84@example.com,CUST_1058,Germany,KYC_7058,Expired,Incomplete KYC,Unknown,0.58,89.5,1.0,454150.81,454150.81,1.0,0.0,0.0,1.0,1.0,100.0,HIGH,78.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer",1,NORMAL,0.0749,78.0,78.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer"
CUST_1059,ACC_5059,Rhonda Rivas,Salary,United States,Chennai,02/12/2025,1157157.84,Expired,LOW,239.588.0469,michael95@example.net,CUST_1059,United States,KYC_7059,Missing,Politically Exposed Person,Inheritance,0.29,62.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.25,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person",1,NORMAL,0.1521,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person"
CUST_1060,ACC_5060,Amanda Rodriguez,Savings,United States,Bengaluru,2021-04-19,4340476.34,Pending,HIGH,(778)389-8903,montgomerychristopher@example.org,CUST_1060,United States,KYC_7060,Missing,Offshore Entity Link,Unknown,0.65,91.25,2.0,637187.5900000001,318593.79500000004,2.0,0.0,0.0,2.0,1.0,100.0,HIGH,81.0,HIGH,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure,1,NORMAL,0.0326,81.0,81.0,HIGH,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure
CUST_1061,ACC_5061,Joseph Frederick,Corporate,UAE,Pune,2020-12-19,2690779.07,Expired,LOW,681.346.8078x212,williambailey@example.com,CUST_1061,United Arab Emirates,KYC_7061,Missing,High Cash Activity,Investment,0.24,61.0,2.0,340558.93,170279.465,0.0,0.0,0.0,0.0,0.0,61.0,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity",1,NORMAL,0.1293,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity"
CUST_1062,ACC_5062,Natalie Huerta,Salary,United Kingdom,Patna,18/07/2022,1104309.97,Verified,MEDIUM,001-602-383-2564x34635,lukerichards@example.com,CUST_1062,United Kingdom,KYC_7062,Under Review,No Risk Flag,Salary,0.64,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,LOW,0.0,LOW,No major risk indicators found,1,NORMAL,0.0655,0.0,0.0,LOW,No major risk indicators found
CUST_1063,ACC_5063,Robyn Wilson,Salary,United States,Pune,2019-11-08,2188552.85,Pending,MEDIUM,591-278-6696x40540,huberstephanie@example.com,CUST_1063,United States,KYC_7063,Verified,Offshore Entity Link,Inheritance,0.37,39.25,1.0,140804.51,140804.51,1.0,0.0,0.0,1.0,0.0,49.25,MEDIUM,28.0,LOW,Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries,1,NORMAL,0.1169,28.0,28.0,LOW,Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries
